0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
-0.011962890625,0.0,-0.0
-0.011962890625,0.0,-0.0
-0.011962890625,0.0,-0.0
-0.01763916015625,0.0,-0.0
-0.01763916015625,0.0,-0.0
-0.01763916015625,0.0,-0.0
-0.054931640625,0.0,-0.0
-0.054931640625,0.0,-0.0
-0.0791015625,0.0,-0.0
-0.0791015625,0.0,-0.0
-0.0791015625,0.0,-0.0
-0.1181640625,0.0,-0.0
-0.1181640625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.1650390625,0.0,-0.0
-0.1650390625,0.0,-0.0
-0.1650390625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.18463134765625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.0,-0.0
-0.177978515625,0.01047802164063244,-0.0
-0.177978515625,0.01047802164063244,-0.0
-0.177978515625,0.01047802164063244,-0.0
-0.177978515625,0.012152024213508972,-0.0
-0.177978515625,0.012152024213508972,-0.0
-0.152587890625,0.013950028676109838,-0.0
-0.140625,0.013950028676109838,-0.0
-0.129150390625,0.013950028676109838,-0.0
-0.12359619140625,0.013950028676109838,-0.0
-0.12359619140625,0.015872031625807637,-0.0
-0.12359619140625,0.015872031625807637,-0.0
-0.12359619140625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.1181640625,0.015872031625807637,-0.0
-0.12359619140625,0.015872031625807637,-0.0
-0.12359619140625,0.013950028676109838,-0.0
-0.12359619140625,0.01047802164063244,-0.0
-0.12359619140625,0.0,-0.0
-0.12359619140625,0.0,-0.0
-0.12359619140625,0.0,-0.0
-0.12359619140625,0.0,-0.0
-0.12359619140625,0.0,-0.0
-0.12359619140625,0.0,-0.0
-0.12359619140625,0.0,-0.0
-0.12359619140625,0.0,-0.0
-0.12359619140625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
-0.129150390625,0.0,-0.0
